osm_id,code,fclass,name,x,y
"924044833","2501",supermarket,,20.525,42.743
"924051859","2501",supermarket,,20.609,42.786
"924052464","2008",town_hall,,20.608,42.786
"924340747","2504",mall,,21.195,42.899
"924340748","2504",mall,,21.196,42.899
"924671492","2301",restaurant,,20.487,42.763
"924833459","2204",park,,20.973,42.821
"925347715","2303",cafe,Poslishti Cafe,20.672,42.179
"925348769","2406",chalet,Rruga Shehu,20.664,42.177
"925349134","2303",cafe,Te Balia,20.663,42.196
"925349449","2305",bar,BAR Lugano,20.665,42.197
"925350172","2544",furniture_shop,Mobileria Noli,20.665,42.198
"925350499","2301",restaurant,Restaurant Moni,20.669,42.199
"925353230","2016",market_place,Bau Market,20.690,42.201
"925358168","2544",furniture_shop,"Mobileria Diva",20.707,42.204
"925359281","2301",restaurant,Qebaptore Agimi,20.715,42.205
"925367803","2016",market_place,Orange-T Sh.P.K,20.718,42.205
"925367938","2301",restaurant,Restaurant Diti,20.718,42.205
"925368044","2016",market_place,EURO GSM - Depo,20.718,42.206
"925368903","2016",market_place,Tregu Fatoni,20.718,42.206
"925369062","2302",fast_food,Fast Food Hoda,20.720,42.206
"925369365","2301",restaurant,Natyral Plus,20.722,42.206
"925605965","2502",bakery,Furra e bukës Drini i Bardhë,21.122,42.525
"925771001","2724",memorial,Deshmoret e Fshatit Prigodë,20.425,42.749
"927901237","2961",wastewater_plant,Impianti i Ujërave te Zeza - Pejë,20.359,42.649
"928317890","2252",pitch,,21.187,42.626
"928317891","2252",pitch,,21.188,42.626
"929095392","2015",graveyard,,20.695,42.326
"929095393","2082",school,,20.696,42.326
"929242478","2256",stadium,Stadiumi i fshatit Muçivërc,21.659,42.559
"929242479","2301",restaurant,Restaurant Antika,21.657,42.560
"929242480","2001",police,Stacioni Policor Muçivërc,21.659,42.560
"929242485","2002",fire_station,Zjarrfikësit Muçivërc,21.657,42.558
"929242486","2005",post_office,Posta e Kosovës Rogaçicë,21.681,42.546
"929242487","2502",bakery,Furra e Bukës,21.681,42.546
"929736122","2301",restaurant,VINUM,20.599,42.367
"929829662","2564",car_wash,Tornado,21.153,42.381
"929841140","2205",playground,"Salla e sporteve 17 Shkurti Lagjja Begaj",20.762,42.461
"929847315","2501",supermarket,Viva Fresh Store,20.892,42.577
"929847431","2301",restaurant,Hajdini Palace,20.893,42.580
"930821178","2303",cafe,Grand Caffe,20.492,42.780
"930823858","2564",car_wash,,20.492,42.780
"930838878","2252",pitch,,20.488,42.781
"930959443","2204",park,,20.483,42.780
"931044078","2082",school,SHFMU ”Avni Rrustemi”,20.501,42.695
"931044225","2252",pitch,,20.501,42.696
"931056959","2502",bakery,,20.491,42.782
"931066286","2252",pitch,,20.490,42.779
"931073109","2302",fast_food,Rinia 2,20.488,42.775
"931492002","2544",furniture_shop,Salloni i mobileve-Ardi Comerc,20.488,42.775
"931595725","2516",butcher,,20.485,42.781
"931694355","2252",pitch,Basketball field,21.022,42.610
"931694733","2252",pitch,Tennis Court,21.022,42.610
"931694923","2252",pitch,Volleyball Court,21.022,42.610
"931696052","2252",pitch,Fushë e Sportit,21.022,42.600
"931696113","2016",market_place,Market,21.023,42.600
"931696528","2101",pharmacy,Barënatore,21.023,42.600
"931696819","2110",hospital,Qendra Fmiljare,21.023,42.600
"931697838","2016",market_place,Market,21.022,42.599
"931697840","2561",hairdresser,Barber,21.022,42.599
"931697841","2005",post_office,Posta,21.021,42.599
"931697842","2561",hairdresser,Barber,21.021,42.599
"931697843","2502",bakery,Furrë e Bukës,21.020,42.599
"931697844","2301",restaurant,Restaurant,21.020,42.599
"931700339","2541",car_dealership,R&S Auto Sallon,21.058,42.608
"931701276","2252",pitch,,21.102,42.641
"931701277","2252",pitch,,21.102,42.641
"931701278","2252",pitch,,21.102,42.641
"931715278","2303",cafe,Bistro,21.091,42.637
"931715785","2252",pitch,,21.090,42.635
"931848569","2252",pitch,fusha e futbollit,21.056,42.673
"931850207","2204",park,parku i fshatit,21.049,42.675
"931852124","2252",pitch,fusha e shkolles,21.032,42.682
"931961449","2724",memorial,Muri i Kujtesës,21.303,42.138
"931961450","2723",monument,"Qendra Përkujtimore e Dëbimit të Shqiptarëve Bllacë 1999",21.302,42.138
"931961452","2204",park,"Parku Hasan Prishtina",21.302,42.138
"931978157","2544",furniture_shop,Mobileria IDRIZI,20.953,42.484
"932233203","2901",toilet,,20.696,42.326
"932649002","2423",alpine_hut,,20.372,42.818
"932649262","2423",alpine_hut,,20.372,42.818
"932649930","2423",alpine_hut,,20.371,42.817
"934266796","2305",bar,Gossip,20.740,42.209
"934371828","2204",park,Parku,20.595,42.356
"934372009","2204",park,,20.596,42.357
"934372377","2501",supermarket,Te Muratti,20.596,42.357
"934372920","2303",cafe,Super Cimi,20.596,42.357
"934374203","2303",cafe,Te Neli,20.592,42.360
"934387069","2303",cafe,A & N Fetoshi,20.594,42.361
"934389208","2502",bakery,"Furra Pizzeria Agimi",20.595,42.361
"934389733","2543",doityourself,,20.595,42.361
"934390838","2561",hairdresser,,20.586,42.359
"934391292","2502",bakery,"Furra Pizzeria EDI",20.586,42.359
"934391996","2501",supermarket,Fatoni,20.595,42.362
"934392485","2561",hairdresser,Driloni,20.595,42.362
"934392685","2101",pharmacy,,20.595,42.362
"934394668","2501",supermarket,Xhaxhi Com,20.592,42.358
"934395283","2303",cafe,,20.592,42.358
"934405384","2561",hairdresser,Salloni Bukurise,20.593,42.358
"934406422","2561",hairdresser,,20.593,42.357
"934414285","2501",supermarket,Pajtimi,20.597,42.356
"934415120","2204",park,,20.596,42.356
"934416484","2561",hairdresser,,20.592,42.358
"934750637","2512",clothes,Alisa-R,20.389,42.719
"934793754","2501",supermarket,Alisa-R,20.389,42.719
"937421325","2014",arts_centre,Dom kulture Zvečan,20.839,42.909
"938034644","2504",mall,Tržni centar,20.839,42.910
"940549464","2252",pitch,,21.183,42.894
"941025125","2205",playground,,21.090,42.636
"941046727","2204",park,,21.090,42.636
"941383262","2015",graveyard,,21.039,42.753
"941721220","2502",bakery,Furra Prushit,20.961,42.833
"941860213","2301",restaurant,,21.132,42.384
"941860392","2301",restaurant,,21.131,42.385
"941861307","2253",swimming_pool,,21.132,42.385
"941862309","2016",market_place,,21.132,42.385
"941863403","2252",pitch,,21.132,42.385
"941863506","2252",pitch,,21.132,42.385
"941863588","2252",pitch,,21.132,42.385
"941864400","2204",park,,21.132,42.385
"941865468","2204",park,,21.132,42.385
"942728815","2501",supermarket,Ervini 2,20.490,42.780
"945768848","2501",supermarket,Interex,21.194,42.904
"948453839","2962",water_well,,20.740,42.364
"948842485","2007",library,Bibloteka e Qytetit,21.191,42.911
"949831857","2564",car_wash,,21.184,42.864
"950054514","2253",swimming_pool,Pishina Olimpik,21.186,42.914
"950054515","2253",swimming_pool,,21.187,42.915
"950054516","2253",swimming_pool,,21.187,42.914
"950067431","2302",fast_food,Route 66,21.194,42.908
"950103364","2401",hotel,Paris Villa & Motel,21.074,42.616
"950103365","2401",hotel,Royal Villa & Motel,21.074,42.616
"950120554","2541",car_dealership,,21.183,42.851
"950120556","2563",car_rental,,21.182,42.850
"950174349","2501",supermarket,,21.185,42.898
"951491024","2082",school,,21.214,42.895
"951494794","2564",car_wash,,21.183,42.869
"952012070","2564",car_wash,,21.194,42.904
"952073410","2305",bar,Backgarden PUB,20.871,42.890
"952446260","2301",restaurant,Restaurant ERA,21.219,42.915
"952446261","2301",restaurant,Hotel ERA,21.218,42.915
"952607698","2563",car_rental,,21.200,42.897
"952631288","2252",pitch,,21.186,42.931
"952631289","2082",school,,21.187,42.932
"952726400","2253",swimming_pool,,21.073,42.731
"952990985","2301",restaurant,"Restaurant Tali",20.765,42.566
"953296948","2501",supermarket,Kastrati,20.747,42.492
"953296949","2501",supermarket,Pajtimi,20.748,42.493
"953710954","2002",fire_station,,21.190,42.917
"953730188","2015",graveyard,,21.153,42.951
"953730189","2015",graveyard,,21.154,42.950
"953956855","2722",museum,Muzeu i Dëshmorëve,20.681,42.255
"953956856","2724",memorial,,20.682,42.255
"954000621","2301",restaurant,Arizona,21.181,42.918
"954553951","2082",school,,20.788,42.465
"954960975","2301",restaurant,,21.184,42.891
"957132239","2204",park,,21.101,42.640
"957149557","2303",cafe,Coffeeshop Company Forum Caffe,21.106,42.632
"957151861","2303",cafe,Coffeeshop Company Ground,21.106,42.632
"957669171","2111",clinic,Gynecology,21.102,42.635
"957917776","2256",stadium,private stadium,21.252,42.835
"957918287","2501",supermarket,"N.T.P Beqa",21.245,42.837
"958499003","2111",clinic,Dr Vedati,20.962,42.828
"963660325","2205",playground,,20.765,42.509
"965624611","2541",car_dealership,,20.711,42.233
"969708590","2301",restaurant,Restaurant Te Hamari,20.860,42.512
"970560980","2301",restaurant,Restaurant Belle Vue,21.017,42.377
"970561563","2301",restaurant,Restaurant California,21.019,42.354
"970605300","2253",swimming_pool,,20.587,42.333
"970605317","2301",restaurant,,20.588,42.334
"970605319","2501",supermarket,Viva Fresh Store,20.632,42.317
"970607456","2204",park,,20.636,42.319
"970839941","2252",pitch,,20.626,42.273
"971132919","2015",graveyard,,21.168,42.356
"972522148","2253",swimming_pool,Aqua Park Pejë,20.336,42.682
"972525001","2253",swimming_pool,Aquapark Milenium,21.190,42.342
"972526636","2252",pitch,,21.192,42.343
"972592043","2301",restaurant,Hotel Restaurant Gështenja,20.917,42.289
"973192294","2204",park,Parku Banesat e Albvizionit,21.179,42.652
"973520477","2015",graveyard,,20.328,42.724
"974320705","2204",park,,21.187,42.651
"975211321","2732",ruins,,20.265,42.661
"975211322","2732",ruins,,20.265,42.661
"975215404","2082",school,Shkolla e Mesme e Mjekësisë në Pejë,20.272,42.661
"975919972","2016",market_place,Tregu,20.567,42.355
"976135642","2701",tourist_info,Qendra Informuese Deçan,20.282,42.541
"976386518","2015",graveyard,,20.290,42.424
"976386521","2015",graveyard,,20.286,42.442
"976386526","2015",graveyard,,20.283,42.474
"976386527","2015",graveyard,,20.284,42.474
"976386541","2015",graveyard,,20.318,42.515
"976892674","2301",restaurant,Restaurant Deme Ahmeti,21.102,43.099
"980476461","2253",swimming_pool,,20.566,42.164
"982087067","2252",pitch,Stadiumi Qyqavica,20.975,42.767
"982102254","2015",graveyard,Varrezat e ujkanve,20.973,42.779
"982102255","2015",graveyard,Varrezat e syloviqe,20.975,42.782
"982102257","2502",bakery,Furrë buke - ALBANITI,20.970,42.770
"982319252","2406",chalet,"Suad Miftari, nr. 9",20.968,42.769
"982322434","2901",toilet,,20.972,42.772
"983013857","2501",supermarket,Market ASIMI,20.972,42.773
"983141567","2252",pitch,,21.436,42.462
"983164218","2404",guesthouse,Bujtina Nora,20.622,42.279
"983409170","2963",water_mill,Molitoria,20.948,42.809
"983409173","2252",pitch,,20.975,42.775
"983542867","2015",graveyard,Varrezat e dëshmorëve,20.640,42.317
"983564402","2529",beauty_shop,Fjolla Beauty Salon,20.293,42.661
"984752051","2082",school,"Shkolla Fillore Martiret, Reznik",20.965,42.779
"984760105","2252",pitch,,20.296,42.652
"987333186","2401",hotel,Hotel Kulla e Rugovasit,20.044,42.735
"987819272","2256",stadium,,20.804,42.276
"987819273","2252",pitch,,20.804,42.276
"988233316","2005",post_office,,21.339,42.364
"988407589","2724",memorial,Varrezat e Dëshmorëve,20.295,42.596
"988407591","2082",school,Shkolla fillore '28 Nëntori',20.285,42.602
"988593429","2252",pitch,,20.866,42.900
"988597495","2252",pitch,,20.865,42.899
"988597510","2252",pitch,,20.867,42.898
"988597511","2252",pitch,,20.867,42.898
"988597512","2252",pitch,,20.866,42.898
"988597525","2082",school,,20.867,42.897
"988597526","2084",college,Filozofski fakultet,20.865,42.899
"991203749","2111",clinic,QKMF - Ratoc,20.533,42.412
"991207351","2564",car_wash,Autolarje,20.578,42.359
"992038188","2253",swimming_pool,,20.835,42.918
"992038189","2253",swimming_pool,,20.835,42.918
"992040419","2252",pitch,,20.837,42.919
"992541699","2015",graveyard,,20.712,43.209
"992541739","2252",pitch,,20.710,43.194
"992541743","2015",graveyard,,20.703,43.191
"992550637","2253",swimming_pool,,20.734,43.172
"992550731","2015",graveyard,,20.637,43.196
"992808610","2015",graveyard,,20.769,43.148
"992808629","2015",graveyard,,20.755,43.131
"992808645","2015",graveyard,,20.717,43.163
"992808657","2252",pitch,,20.733,43.168
"992808679","2015",graveyard,,20.736,43.161
"992808689","2252",pitch,,20.743,43.166
"992808744","2015",graveyard,,20.745,43.169
"992813575","2015",graveyard,,20.775,43.119
"993166104","2251",sports_centre,Salla e sportit,21.578,42.582
"993223914","2015",graveyard,,20.798,43.111
"993223946","2015",graveyard,,20.809,43.100
"993230746","2015",graveyard,,20.807,43.062
"994981772","2015",graveyard,,20.719,42.911
"994981839","2252",pitch,,20.693,42.912
"994981840","2252",pitch,,20.694,42.912
"994981841","2252",pitch,,20.693,42.912
"994981852","2015",graveyard,,20.690,42.923
"994981859","2252",pitch,,20.697,42.917
"995968745","2252",pitch,,21.571,42.588
"997239980","2204",park,,20.379,42.761
"997996635","2015",graveyard,,21.595,42.502
"997996646","2252",pitch,,21.603,42.495
"997996648","2252",pitch,,21.602,42.495
"997996667","2015",graveyard,,21.610,42.499
"998008414","2015",graveyard,,21.642,42.516
"998227261","2301",restaurant,Restaurant Peshku,21.092,42.347
"998227486","2252",pitch,,21.104,42.346
"998228751","2501",supermarket,SUPERMARKET LINDI,20.736,42.203
"998228752","2503",kiosk,Kiosku EFI,20.742,42.210
"998228754","2204",park,,20.739,42.215
"998228755","2204",park,,20.739,42.215
"998228756","2204",park,,20.739,42.215
"998228764","2204",park,,20.737,42.215
"998228765","2204",park,,20.738,42.215
"998228770","2204",park,,20.738,42.215
"1000631410","2204",park,,21.146,42.654
"1002163200","2204",park,Parku te mustafovit,20.970,42.777
"1002221740","2724",memorial,,20.965,42.822
"1002221742","2724",memorial,Ahmet Krasniqi,20.964,42.822
"1002431778","2015",graveyard,,21.060,42.630
"1002782805","2253",swimming_pool,,20.569,42.588
"1002782806","2253",swimming_pool,,20.569,42.587
"1002782811","2015",graveyard,,20.560,42.567
"1003646364","2724",memorial,Blerim H. Zuçaku,20.962,42.812
"1005014907","2723",monument,Welcome to Prishtina,21.146,42.652
"1005658187","2252",pitch,Fusha e Futbollit Urbano,21.096,42.727
"1006530282","2563",car_rental,Autosallon Mondi,20.775,42.257
"1007444846","2015",graveyard,,21.473,42.319
"1007676818","2204",park,,21.451,42.337
"1009708592","2301",restaurant,,21.423,42.320
"1018233477","2016",market_place,Tregu i Qytetit,20.791,42.745
"1020668807","2564",car_wash,,21.459,42.466
"1020668815","2561",hairdresser,,21.460,42.466
"1020669000","2305",bar,"Café Bar Qershia",21.460,42.467
"13691706","2501",supermarket,InterEX,21.110,42.641
"1022910511","2082",school,Shkolla Fillore Ismet Rraci,20.576,42.620
"1023059779","2301",restaurant,Dyner Dyli,21.460,42.467
"1023059780","2305",bar,"Cafe Bar Imprevu",21.460,42.467
"1023347671","2252",pitch,,20.810,43.054
"1023351492","2252",pitch,,20.808,43.056
"1023949247","2082",school,Shkolla Fillore Mihal Grameno,21.097,42.643
"1025547016","2252",pitch,,20.581,42.617
"1025978871","2301",restaurant,Boheme Lounge,21.459,42.467
"1025978882","2305",bar,Koha Bar,21.458,42.468
"1025978884","2305",bar,Ora Bar,21.460,42.467
"1027481498","2258",track,,20.790,42.348
"1027481499","2253",swimming_pool,,20.788,42.347
"1028460958","2301",restaurant,MISSINI Kitchen & Sweets,20.840,42.877
"1030191267","2205",playground,,20.743,43.166
"1033218905","2204",park,,21.166,42.665
"1033220352","2082",school,Shkolla fillore Ganimete Terbesh,21.209,42.735
"1033220684","2301",restaurant,Restaurant Drini,20.604,42.298
"1033221424","2082",school,,20.611,42.297
"1033223050","2015",graveyard,Varrezat e Lagjes Dobruna,20.764,42.564
"1033229202","2201",theatre,Teatri Adriana,21.147,42.373
"1033230603","2252",pitch,,21.240,42.332
"1033230604","2252",pitch,,21.241,42.332
"1033861387","2253",swimming_pool,,21.472,42.543
"1036033572","2252",pitch,,21.397,42.575
"1036393226","2252",pitch,,21.191,42.919
"1036393227","2252",pitch,,21.193,42.920
"1036393228","2252",pitch,,21.193,42.920
"1036393231","2083",kindergarten,,21.190,42.910
"1036393234","2083",kindergarten,,21.191,42.918
"1036393249","2252",pitch,,21.192,42.889
"1036393251","2015",graveyard,,21.162,42.958
"1036522018","2501",supermarket,Viva Fresh Store,21.195,42.900
"1036675845","2501",supermarket,Viva Fresh Store,21.187,42.912
"1037939692","2252",pitch,,20.697,42.285
"1038255917","2301",restaurant,"Restaurant Iliria",21.214,42.903
"1038255919","2301",restaurant,"Restaurant ORA",21.232,42.926
"1038339556","2405",hostel,,21.176,42.922
"1038339646","2252",pitch,,21.173,42.923
"1040392471","2204",park,,21.198,42.909
"1041191783","2084",college,Medicinski fakultet,20.859,42.894
"1041399375","2205",playground,Ploča,20.838,42.910
"1041758900","2904",fountain,,21.191,42.911
"1041758905","2904",fountain,,21.191,42.909
"1041758906","2904",fountain,,21.192,42.909
"1041768606","2904",fountain,,21.192,42.911
"1042697755","2564",car_wash,,21.182,42.853
"1042779909","2501",supermarket,Market Festimi,20.932,42.857
"1043274527","2252",pitch,,20.427,42.363
"1043278726","2502",bakery,Furra Trepça,20.933,42.856
"1043280585","2561",hairdresser,Sallon Ondulimi Selvie,20.933,42.857
"1043280636","2561",hairdresser,Frizer Geni,20.933,42.857
"1043280912","2501",supermarket,Dyqani Safi,20.931,42.861
"1043818383","2252",pitch,,21.184,42.863
"1043833183","2082",school,,21.185,42.863
"1044427114","2301",restaurant,Safari Restaurant & Pastiqeri,20.940,42.855
"1044439722","2110",hospital,QKMF Smrekonicë,20.936,42.855
"1044443500","2082",school,"Shkolla Fillore Rillindja",21.033,42.796
"1044444051","2015",graveyard,Varrezat Pllana,20.930,42.852
"1044450749","2204",park,Parku i Xhamisë,20.968,42.815
"1044451580","2204",park,Parku i Vakufit,20.964,42.821
"1044452600","2204",park,Parku i Xhamisë,20.958,42.837
"1044488874","2301",restaurant,"Resaturant Liona",21.560,42.599
"1045532430","2564",car_wash,,21.179,42.884
"1045532433","2252",pitch,,21.181,42.884
"1046197200","2564",car_wash,,21.181,42.876
"1046349695","2252",pitch,,21.169,42.817
"1046697082","2204",park,Parku i Xhamisë,20.924,42.866
"1046709903","2202",nightclub,Kometa,20.963,42.833
"1046712478","2303",cafe,Çajtore Bajgora,20.968,42.818
"1046712805","2101",pharmacy,Barnatore Jona,20.968,42.818
"1046715431","2303",cafe,Te Burimi,20.968,42.818
"1046949466","2252",pitch,,21.195,42.603
"1046949467","2252",pitch,,21.195,42.603
"1046982696","2204",park,,20.965,42.820
"1047004014","2252",pitch,,20.934,42.857
"1047283024","2252",pitch,,21.132,42.816
"1047441931","2252",pitch,,21.249,42.835
"1047442198","2252",pitch,,21.255,42.826
"1047592021","2252",pitch,,20.925,42.861
"1047608389","2204",park,,21.193,42.597
"1047645384","2252",pitch,,21.178,42.817
"1047733290","2015",graveyard,,21.217,42.797
"1047863825","2252",pitch,,21.187,42.849
"1049299862","2252",pitch,,21.170,42.817
"1049627937","2501",supermarket,Ish Alaska,20.961,42.830
"1049656063","2501",supermarket,Korabi Show,20.962,42.831
"1049656322","2501",supermarket,Emona Center,20.962,42.830
"1049656969","2301",restaurant,Çaj n'Bahçe,20.962,42.829
"1049679306","2204",park,,20.690,42.915
"1049679307","2204",park,,20.690,42.915
"1049679308","2204",park,,20.690,42.915
"1050887103","2951",comms_tower,,20.931,42.854
"1050887107","2951",comms_tower,,20.932,42.857
"1050887119","2252",pitch,,20.932,42.854
"1050892388","2501",supermarket,Express Binjaket,20.935,42.856
"1050892389","2543",doityourself,Binjaket,20.936,42.856
"1050892390","2543",doityourself,,20.936,42.856
"1051094783","2252",pitch,,21.027,42.241
"1051096152","2204",park,,21.028,42.236
"1052034939","2253",swimming_pool,,21.370,42.348
"1052461362","2564",car_wash,Auto Larje Omer,20.929,42.857
"1052461363","2525",mobile_phone_shop,G Zone,20.933,42.857
"1052461364","2561",hairdresser,,20.933,42.857
"1052461366","2561",hairdresser,Estetika,20.933,42.857
"1053324081","2504",mall,Central Park,21.130,42.647
"1053462114","2002",fire_station,Stacioni i Zjarrëfikësit,21.297,42.152
"1053463336","2110",hospital,Qendra Kryesore e Mjekësisë Familjare,21.295,42.149
"1053463337","2110",hospital,Qendra Kryesore e Mjekësisë Familjare,21.295,42.149
"1053729587","2001",police,,21.300,42.153
"1056122197","2725",artwork,Përmendorja Ferki Aliu,20.922,42.859
"1061895248","2305",bar,Panama,20.281,42.659
"1061895254","2204",park,,20.280,42.659
"1063403089","2502",bakery,Buregdžinica Brod,20.705,41.991
"1063535412","2301",restaurant,DOF,20.659,42.053
"1063535921","2015",graveyard,,20.712,41.993
"1069405164","2204",park,,21.188,42.651
"1069405165","2204",park,,21.190,42.650
"1069405167","2204",park,,21.190,42.649
"1071371955","2204",park,,21.170,42.646
"1071433161","2501",supermarket,Super Viva,20.826,42.356
"1077497580","2301",restaurant,Restaurant Mangall,21.218,42.563
"1078760722","2204",park,,20.960,42.825
"1079004726","2501",supermarket,Interex,20.978,42.821
"1080939198","2001",police,,20.441,42.376
"1080944960","2001",police,Drejtoria rajonale e policisë - Gjakovë,20.442,42.376
"1080981101","2564",car_wash,,20.424,42.389
"1081339232","2253",swimming_pool,,21.384,42.722
"1081377948","2253",swimming_pool,,21.347,42.629
"1081377966","2253",swimming_pool,,21.349,42.628
"1081377967","2253",swimming_pool,,21.347,42.629
"1081401764","2252",pitch,,21.318,42.610
"1081578093","2252",pitch,,21.169,42.372
"1081709864","2253",swimming_pool,,21.527,42.314
"1081709917","2253",swimming_pool,,21.518,42.315
"1081709944","2253",swimming_pool,,21.510,42.338
"1081794436","2015",graveyard,,21.594,42.385
"1081843849","2252",pitch,,21.644,42.519
"1081843850","2015",graveyard,,21.632,42.530
"1082337130","2015",graveyard,,21.722,42.556
"1082337135","2253",swimming_pool,,21.723,42.557
"1082339934","2082",school,Shkolla Fillore Avni Rrustemi,21.730,42.579
"1082339936","2015",graveyard,,21.736,42.575
"1082356326","2251",sports_centre,,20.827,42.922
"1082380698","2252",pitch,,20.869,42.892
"1082936700","2252",pitch,,20.855,42.891
"1082981004","2253",swimming_pool,,20.876,42.896
"1082985330","2012",community_centre,,20.843,42.901
"1082985370","2205",playground,,20.845,42.898
"1082991307","2204",park,,20.852,42.886
"1083219086","2082",school,Fakultet umetnosti,20.859,42.890
"1083230571","2016",market_place,,20.864,42.891
"1083230580","2204",park,,20.865,42.891
"1083257904","2252",pitch,,21.025,42.782
"1083257905","2252",pitch,,21.025,42.782
"1083257908","2252",pitch,,21.031,42.783
"1083257910","2252",pitch,,20.995,42.799
"1083277194","2204",park,,20.866,42.892
"1083277195","2204",park,,20.866,42.892
"1083277197","2204",park,,20.865,42.892
"1083285363","2015",graveyard,,21.396,42.809
"1083491988","2082",school,,20.864,42.895
"1083491991","2110",hospital,,20.864,42.895
"1083492025","2204",park,,20.862,42.896
"1083553037","2082",school,,20.861,42.897
"1083555137","2204",park,,20.853,42.885
"1083555141","2253",swimming_pool,,20.853,42.885
"1083555147","2253",swimming_pool,,20.852,42.884
"1083555149","2253",swimming_pool,,20.852,42.884
"1083555150","2253",swimming_pool,,20.853,42.884
"1083555157","2253",swimming_pool,,20.853,42.884
"1083555161","2253",swimming_pool,,20.853,42.884
"1083555168","2252",pitch,,20.854,42.885
"1083729460","2253",swimming_pool,,21.555,42.716
"1083729462","2253",swimming_pool,,21.555,42.716
"1083771931","2082",school,,20.862,42.899
"1083814066","2252",pitch,,21.730,42.657
"1084410531","2252",pitch,,20.827,42.928
"1085479860","2015",graveyard,,20.780,42.976
"1085955105","2253",swimming_pool,,21.674,42.647
"1085975309","2015",graveyard,,21.638,42.561
"1085981903","2015",graveyard,,21.617,42.542
"1085981904","2015",graveyard,,21.604,42.555
"1085981909","2015",graveyard,,21.588,42.561
"1085981910","2015",graveyard,,21.588,42.560
"1086018444","2015",graveyard,,21.631,42.613
"1086186144","2015",graveyard,,21.721,42.573
"1086200430","2253",swimming_pool,,21.737,42.577
"1086622278","2015",graveyard,,20.292,42.412
"1086622312","2253",swimming_pool,,20.283,42.405
"1086622326","2253",swimming_pool,,20.281,42.404
"1086622366","2110",hospital,QMF PONOSHECI / Nr. 6,20.286,42.405
"1086622423","2015",graveyard,,20.235,42.408
"1086637363","2252",pitch,,20.311,42.393
"1086637364","2015",graveyard,,20.311,42.396
"1086645913","2252",pitch,,20.285,42.405
"1086650159","2015",graveyard,,20.310,42.395
"1086705405","2252",pitch,,20.368,42.375
"1086705406","2251",sports_centre,,20.368,42.375
"1086705407","2204",park,,20.367,42.374
"1086705411","2015",graveyard,,20.365,42.373
"1086705422","2253",swimming_pool,,20.359,42.370
"1086705423","2253",swimming_pool,,20.362,42.370
"1086705424","2252",pitch,,20.362,42.370
"1086727062","2082",school,Shkolla fillore Zef Lush Marku - Mejë,20.397,42.376
"1086777552","2253",swimming_pool,,20.495,42.372
"1086777553","2015",graveyard,,20.494,42.374
"1086887383","2252",pitch,,20.332,42.360
"1086935145","2252",pitch,,20.367,42.375
"1086990147","2253",swimming_pool,,20.364,42.373
"1087030997","2015",graveyard,,20.352,42.372
"1087034573","2015",graveyard,,20.369,42.402
"1087161738","2082",school,"Shfmu Zef Lush Marku",20.412,42.363
"1087161739","2252",pitch,,20.412,42.363
"1087161740","2252",pitch,,20.411,42.364
"1087161741","2252",pitch,,20.417,42.367
"1087161742","2251",sports_centre,,20.417,42.367
"1087161745","2251",sports_centre,,20.410,42.369
"1087161777","2015",graveyard,,20.420,42.356
"1087213568","2015",graveyard,,20.572,42.328
"1087213578","2015",graveyard,,20.477,42.349
"1087242749","2205",playground,,21.221,42.916
"1087246733","2015",graveyard,,20.622,42.254
"1087246736","2015",graveyard,,20.619,42.227
"1087246740","2015",graveyard,,20.614,42.233
"1087246741","2252",pitch,,20.632,42.239
"1087246742","2251",sports_centre,,20.632,42.239
"1087246749","2015",graveyard,,20.660,42.236
"1087246752","2252",pitch,,20.671,42.232
"1087246753","2252",pitch,,20.671,42.232
"1087246756","2015",graveyard,,20.668,42.243
"1087246758","2015",graveyard,,20.630,42.274
"1087277697","2015",graveyard,,21.566,42.430
"1087277704","2204",park,,21.570,42.432
"1087277705","2252",pitch,,21.570,42.432
"1087292082","2204",park,,21.576,42.430
"1087473799","2204",park,,21.584,42.429
"1087544678","2082",school,,21.605,42.422
"1087853938","2082",school,Shkolla në Sllubicë,21.590,42.395
"1087930845","2253",swimming_pool,,21.614,42.536
"1087930846","2253",swimming_pool,,21.614,42.536
"1087930847","2253",swimming_pool,,21.614,42.536
"1087939739","2082",school,Trajko Peric,21.563,42.513
"1087939742","2252",pitch,,21.564,42.514
"1087939744","2252",pitch,,21.567,42.512
"1087951874","2015",graveyard,,21.611,42.547
"1087951875","2252",pitch,,21.599,42.549
"1087951918","2015",graveyard,,21.596,42.545
"1087951919","2015",graveyard,,21.596,42.546
"1087951923","2015",graveyard,,21.578,42.517
"1087951926","2252",pitch,,21.599,42.522
"1088129204","2015",graveyard,,21.578,42.478
"1088129205","2015",graveyard,,21.578,42.479
"1088129272","2082",school,Xhelal Sopi,21.580,42.487
"1088142101","2253",swimming_pool,,21.578,42.484
"1088183010","2111",clinic,GENEL AILE SAGLIK MERKEZI,20.724,42.335
"1088222286","2015",graveyard,,20.987,42.835
"1088236266","2015",graveyard,,21.026,42.754
"1088420724","2406",chalet,,21.444,42.556
"1088420725","2406",chalet,,21.444,42.556
"1088420726","2301",restaurant,,21.444,42.557
"1088420729","2252",pitch,,21.444,42.556
"1088420732","2424",caravan_site,,21.445,42.556
"1088487829","2251",sports_centre,,21.227,42.256
